Date,Location,Unemployment Rate,Unemployment ('000s),Sector
2022-12,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-01,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-02,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-03,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-04,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-05,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-06,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-07,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-08,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-09,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-10,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-11,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2023-12,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2024-01,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2024-02,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2024-03,Ontario,7.257078565614976,27.29993297266242,"Fishing, hunting and trapping"
2017-01,Ontario,9.3,2.8,"Mining, quarrying, and oil and gas extraction"
2017-02,Ontario,7.2,2.1,"Mining, quarrying, and oil and gas extraction"
2017-03,Ontario,10.7,3.1,"Mining, quarrying, and oil and gas extraction"
2017-04,Ontario,5.4,1.5,"Mining, quarrying, and oil and gas extraction"
2017-05,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-06,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-07,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2017-08,Ontario,5.5,1.6,"Mining, quarrying, and oil and gas extraction"
2017-09,Ontario,7.5,2.1,"Mining, quarrying, and oil and gas extraction"
2017-10,Ontario,7.7,2.0,"Mining, quarrying, and oil and gas extraction"
2017-11,Ontario,8.0,2.3,"Mining, quarrying, and oil and gas extraction"
2017-12,Ontario,13.2,3.9,"Mining, quarrying, and oil and gas extraction"
2018-01,Ontario,8.2,2.0,"Mining, quarrying, and oil and gas extraction"
2018-02,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-03,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-04,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-05,Ontario,5.7,1.6,"Mining, quarrying, and oil and gas extraction"
2018-06,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-07,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-08,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-09,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-10,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-11,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2018-12,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-01,Ontario,5.5,1.7,"Mining, quarrying, and oil and gas extraction"
2019-02,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-03,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-04,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-05,Ontario,7.7,2.5,"Mining, quarrying, and oil and gas extraction"
2019-06,Ontario,6.2,1.9,"Mining, quarrying, and oil and gas extraction"
2019-07,Ontario,6.3,2.0,"Mining, quarrying, and oil and gas extraction"
2019-08,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-09,Ontario,4.5,1.5,"Mining, quarrying, and oil and gas extraction"
2019-10,Ontario,5.5,1.8,"Mining, quarrying, and oil and gas extraction"
2019-11,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2019-12,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-01,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-02,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-03,Ontario,7.4,2.1,"Mining, quarrying, and oil and gas extraction"
2020-04,Ontario,10.9,3.0,"Mining, quarrying, and oil and gas extraction"
2020-05,Ontario,10.2,2.7,"Mining, quarrying, and oil and gas extraction"
2020-06,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-07,Ontario,7.7,2.5,"Mining, quarrying, and oil and gas extraction"
2020-08,Ontario,11.1,3.0,"Mining, quarrying, and oil and gas extraction"
2020-09,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2020-10,Ontario,7.6,2.2,"Mining, quarrying, and oil and gas extraction"
2020-11,Ontario,5.4,1.6,"Mining, quarrying, and oil and gas extraction"
2020-12,Ontario,7.3,1.9,"Mining, quarrying, and oil and gas extraction"
2021-01,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-02,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-03,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-04,Ontario,6.4,1.7,"Mining, quarrying, and oil and gas extraction"
2021-05,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-06,Ontario,5.2,1.5,"Mining, quarrying, and oil and gas extraction"
2021-07,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-08,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-09,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-10,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2021-11,Ontario,5.4,1.7,"Mining, quarrying, and oil and gas extraction"
2021-12,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-01,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-02,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-03,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-04,Ontario,6.2,2.0,"Mining, quarrying, and oil and gas extraction"
2022-05,Ontario,7.5,2.3,"Mining, quarrying, and oil and gas extraction"
2022-06,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-07,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-08,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-09,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2022-10,Ontario,4.9,1.8,"Mining, quarrying, and oil and gas extraction"
2022-11,Ontario,6.7,2.4,"Mining, quarrying, and oil and gas extraction"
2022-12,Ontario,8.1,3.1,"Mining, quarrying, and oil and gas extraction"
2023-01,Ontario,9.1,3.6,"Mining, quarrying, and oil and gas extraction"
2023-02,Ontario,7.6,2.8,"Mining, quarrying, and oil and gas extraction"
2023-03,Ontario,4.2,1.6,"Mining, quarrying, and oil and gas extraction"
2023-04,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-05,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-06,Ontario,4.5,1.9,"Mining, quarrying, and oil and gas extraction"
2023-07,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-08,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-09,Ontario,7.257078565614976,27.29993297266242,"Mining, quarrying, and oil and gas extraction"
2023-10,Ontario,5.1,1.7,"Mining, quarrying, and oil and gas extraction"
2023-11,Ontario,10.4,4.1,"Mining, quarrying, and oil and gas extraction"
2023-12,Ontario,15.4,6.3,"Mining, quarrying, and oil and gas extraction"
2024-01,Ontario,9.0,3.2,"Mining, quarrying, and oil and gas extraction"
2024-02,Ontario,6.5,2.3,"Mining, quarrying, and oil and gas extraction"
2024-03,Ontario,12.2,4.8,"Mining, quarrying, and oil and gas extraction"
2017-01,Ontario,9.5,50.0,Construction
2017-02,Ontario,8.1,41.3,Construction
2017-03,Ontario,9.9,51.9,Construction
2017-04,Ontario,8.0,42.0,Construction
2017-05,Ontario,5.7,30.8,Construction
2017-06,Ontario,4.9,26.5,Construction
2017-07,Ontario,4.4,24.1,Construction
2017-08,Ontario,3.7,20.7,Construction
2017-09,Ontario,3.3,18.1,Construction
2017-10,Ontario,2.9,16.6,Construction
2017-11,Ontario,4.4,24.6,Construction
2017-12,Ontario,4.7,26.4,Construction
2018-01,Ontario,7.6,40.7,Construction
2018-02,Ontario,8.8,47.5,Construction
2018-03,Ontario,9.1,49.7,Construction
2018-04,Ontario,8.0,43.2,Construction
2018-05,Ontario,4.1,22.6,Construction
2018-06,Ontario,2.3,13.1,Construction
2018-07,Ontario,1.7,9.6,Construction
2018-08,Ontario,2.4,13.9,Construction
2018-09,Ontario,1.7,9.6,Construction
2018-10,Ontario,3.2,17.9,Construction
2018-11,Ontario,2.7,15.3,Construction
2018-12,Ontario,4.4,24.5,Construction
2019-01,Ontario,9.6,50.5,Construction
2019-02,Ontario,8.2,44.6,Construction
2019-03,Ontario,8.8,48.0,Construction
2019-04,Ontario,6.5,35.8,Construction
2019-05,Ontario,3.6,20.2,Construction
2019-06,Ontario,3.4,19.5,Construction
2019-07,Ontario,3.4,19.8,Construction
2019-08,Ontario,3.5,21.1,Construction
2019-09,Ontario,3.6,21.9,Construction
2019-10,Ontario,3.1,18.5,Construction
2019-11,Ontario,5.1,31.0,Construction
2019-12,Ontario,5.3,31.1,Construction
2020-01,Ontario,5.7,32.4,Construction
2020-02,Ontario,5.1,29.0,Construction
2020-03,Ontario,7.1,40.2,Construction
2020-04,Ontario,14.8,78.0,Construction
2020-05,Ontario,13.9,77.9,Construction
2020-06,Ontario,7.2,42.3,Construction
2020-07,Ontario,6.8,40.4,Construction
2020-08,Ontario,6.0,35.6,Construction
2020-09,Ontario,5.7,33.4,Construction
2020-10,Ontario,5.4,30.9,Construction
2020-11,Ontario,6.3,36.8,Construction
2020-12,Ontario,6.5,37.4,Construction
2021-01,Ontario,10.1,56.6,Construction
2021-02,Ontario,7.1,38.1,Construction
2021-03,Ontario,6.5,34.9,Construction
2021-04,Ontario,7.1,39.6,Construction
2021-05,Ontario,4.8,27.2,Construction
2021-06,Ontario,3.1,17.9,Construction
2021-07,Ontario,4.5,26.3,Construction
2021-08,Ontario,3.2,18.4,Construction
2021-09,Ontario,4.6,26.7,Construction
2021-10,Ontario,2.9,16.6,Construction
2021-11,Ontario,2.6,15.3,Construction
2021-12,Ontario,2.5,13.9,Construction
2022-01,Ontario,5.8,33.2,Construction
2022-02,Ontario,5.9,34.5,Construction
2022-03,Ontario,5.6,33.1,Construction
2022-04,Ontario,5.1,31.1,Construction
2022-05,Ontario,3.7,22.5,Construction
2022-06,Ontario,2.9,18.4,Construction
2022-07,Ontario,1.7,10.9,Construction
2022-08,Ontario,2.9,18.1,Construction
2022-09,Ontario,2.6,16.2,Construction
2022-10,Ontario,2.5,15.0,Construction
2022-11,Ontario,2.8,17.4,Construction
2022-12,Ontario,3.1,19.3,Construction
2023-01,Ontario,5.7,34.4,Construction
2023-02,Ontario,5.9,35.3,Construction
2023-03,Ontario,8.1,50.4,Construction
2023-04,Ontario,6.2,39.2,Construction
2023-05,Ontario,4.6,29.3,Construction
2023-06,Ontario,3.5,22.5,Construction
2023-07,Ontario,3.7,24.0,Construction
2023-08,Ontario,3.9,25.3,Construction
2023-09,Ontario,3.7,23.4,Construction
2023-10,Ontario,4.3,26.7,Construction
2023-11,Ontario,4.3,27.3,Construction
2023-12,Ontario,5.8,35.0,Construction
2024-01,Ontario,5.9,35.1,Construction
2024-02,Ontario,6.7,39.6,Construction
2024-03,Ontario,7.0,43.0,Construction
2017-01,Ontario,4.7,37.8,Manufacturing
2017-02,Ontario,3.9,31.0,Manufacturing
2017-03,Ontario,4.4,36.0,Manufacturing
2017-04,Ontario,3.8,31.2,Manufacturing
2017-05,Ontario,3.7,31.1,Manufacturing
2017-06,Ontario,3.0,25.0,Manufacturing
2017-07,Ontario,4.0,33.7,Manufacturing
2017-08,Ontario,2.9,24.4,Manufacturing
2017-09,Ontario,2.4,19.4,Manufacturing
2017-10,Ontario,3.5,28.9,Manufacturing
2017-11,Ontario,3.0,24.7,Manufacturing
2017-12,Ontario,2.2,18.6,Manufacturing
2018-01,Ontario,3.1,25.4,Manufacturing
2018-02,Ontario,2.8,23.4,Manufacturing
2018-03,Ontario,3.1,25.8,Manufacturing
2018-04,Ontario,2.7,21.9,Manufacturing
2018-05,Ontario,3.7,30.7,Manufacturing
2018-06,Ontario,3.8,32.2,Manufacturing
2018-07,Ontario,4.6,38.7,Manufacturing
2018-08,Ontario,4.6,37.9,Manufacturing
2018-09,Ontario,2.4,19.3,Manufacturing
2018-10,Ontario,2.9,23.0,Manufacturing
2018-11,Ontario,2.8,22.2,Manufacturing
2018-12,Ontario,3.6,29.1,Manufacturing
2019-01,Ontario,3.3,26.5,Manufacturing
2019-02,Ontario,3.2,24.9,Manufacturing
2019-03,Ontario,3.4,26.5,Manufacturing
2019-04,Ontario,3.5,28.1,Manufacturing
2019-05,Ontario,2.9,23.1,Manufacturing
2019-06,Ontario,3.0,24.5,Manufacturing
2019-07,Ontario,3.4,27.6,Manufacturing
2019-08,Ontario,2.9,23.2,Manufacturing
2019-09,Ontario,2.6,20.9,Manufacturing
2019-10,Ontario,3.4,26.7,Manufacturing
2019-11,Ontario,3.0,23.5,Manufacturing
2019-12,Ontario,3.6,27.7,Manufacturing
2020-01,Ontario,5.3,41.9,Manufacturing
2020-02,Ontario,4.8,37.6,Manufacturing
2020-03,Ontario,6.4,49.4,Manufacturing
2020-04,Ontario,15.2,110.1,Manufacturing
2020-05,Ontario,15.8,121.5,Manufacturing
2020-06,Ontario,10.1,80.7,Manufacturing
2020-07,Ontario,7.9,62.7,Manufacturing
2020-08,Ontario,6.1,48.7,Manufacturing
2020-09,Ontario,3.5,27.8,Manufacturing
2020-10,Ontario,4.4,35.5,Manufacturing
2020-11,Ontario,4.9,40.3,Manufacturing
2020-12,Ontario,4.5,36.8,Manufacturing
2021-01,Ontario,8.2,69.0,Manufacturing
2021-02,Ontario,5.3,43.5,Manufacturing
2021-03,Ontario,5.2,42.8,Manufacturing
2021-04,Ontario,5.8,47.4,Manufacturing
2021-05,Ontario,5.4,43.8,Manufacturing
2021-06,Ontario,5.0,41.4,Manufacturing
2021-07,Ontario,5.1,41.8,Manufacturing
2021-08,Ontario,4.2,34.2,Manufacturing
2021-09,Ontario,5.0,39.5,Manufacturing
2021-10,Ontario,3.4,26.8,Manufacturing
2021-11,Ontario,4.4,35.5,Manufacturing
2021-12,Ontario,2.7,21.5,Manufacturing
2022-01,Ontario,5.0,40.1,Manufacturing
2022-02,Ontario,3.6,28.5,Manufacturing
2022-03,Ontario,3.2,25.4,Manufacturing
2022-04,Ontario,2.6,21.0,Manufacturing
2022-05,Ontario,3.5,28.9,Manufacturing
2022-06,Ontario,3.5,29.3,Manufacturing
2022-07,Ontario,3.0,25.3,Manufacturing
2022-08,Ontario,3.2,27.0,Manufacturing
2022-09,Ontario,3.7,29.9,Manufacturing
2022-10,Ontario,3.0,24.2,Manufacturing
2022-11,Ontario,1.8,14.3,Manufacturing
2022-12,Ontario,2.2,17.5,Manufacturing
2023-01,Ontario,2.6,20.6,Manufacturing
2023-02,Ontario,4.1,34.2,Manufacturing
2023-03,Ontario,3.0,23.9,Manufacturing
2023-04,Ontario,2.5,20.2,Manufacturing
2023-05,Ontario,2.5,21.2,Manufacturing
2023-06,Ontario,2.8,24.3,Manufacturing
2023-07,Ontario,2.3,19.9,Manufacturing
2023-08,Ontario,2.2,18.7,Manufacturing
2023-09,Ontario,3.5,28.9,Manufacturing
2023-10,Ontario,3.6,29.9,Manufacturing
2023-11,Ontario,2.3,18.9,Manufacturing
2023-12,Ontario,3.5,29.4,Manufacturing
2024-01,Ontario,4.1,33.9,Manufacturing
2024-02,Ontario,3.2,26.7,Manufacturing
2024-03,Ontario,3.8,32.2,Manufacturing
2017-01,Ontario,4.7,24.8,Durables
2017-02,Ontario,3.6,18.5,Durables
2017-03,Ontario,4.3,22.5,Durables
2017-04,Ontario,3.8,20.3,Durables
2017-05,Ontario,4.0,21.6,Durables
2017-06,Ontario,3.0,16.3,Durables
2017-07,Ontario,4.5,24.9,Durables
2017-08,Ontario,2.0,11.1,Durables
2017-09,Ontario,1.4,7.4,Durables
2017-10,Ontario,4.0,22.5,Durables
2017-11,Ontario,3.1,17.2,Durables
2017-12,Ontario,2.5,14.1,Durables
2018-01,Ontario,3.4,19.1,Durables
2018-02,Ontario,2.8,15.3,Durables
2018-03,Ontario,3.5,19.3,Durables
2018-04,Ontario,2.8,14.5,Durables
2018-05,Ontario,3.5,18.7,Durables
2018-06,Ontario,4.5,24.9,Durables
2018-07,Ontario,4.8,25.4,Durables
2018-08,Ontario,4.3,22.8,Durables
2018-09,Ontario,2.4,11.8,Durables
2018-10,Ontario,2.4,12.2,Durables
2018-11,Ontario,3.2,16.0,Durables
2018-12,Ontario,3.8,19.4,Durables
2019-01,Ontario,3.4,17.1,Durables
2019-02,Ontario,3.5,16.5,Durables
2019-03,Ontario,3.3,16.3,Durables
2019-04,Ontario,4.0,19.6,Durables
2019-05,Ontario,3.0,14.7,Durables
2019-06,Ontario,3.0,15.0,Durables
2019-07,Ontario,3.8,19.2,Durables
2019-08,Ontario,2.7,13.6,Durables
